Unnamed: 0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22/01/1900,extra che mi vengono in mente ma non sono importatini per la tavola prospect al momento (anche se potrebbero comparire come variabili nella descrizione volendo),Unnamed: 24,Unnamed: 25,Unnamed: 26,ancoraggio,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,NOTE PER L'UFFICIO TECNICO,Unnamed: 33,Unnamed: 34,Unnamed: 35
xm100alu,,344x254x344,144,>3,686x545,29,34,scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in lega di alluminio EN A W - 6060 sez. cm 9x9
- tetto in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo, h cm 144, in polietilene stampo rotazionale
- panchina 
- scala con gradini in alluminio e parapetti in Pe
- il polietilene è riciclabile al 100%","COMPOSED OF:

- uprights in aluminium alloy EN A W - 6060 section 9x9 cm
- roof in rotationally-moulded polyethylene
- railings in rotational-moulded polyethylene
- slide, h cm 144, in rotational-moulded polyethylene
- bench 
- staircase with aluminium steps and Pe parapets
- polyethylene is 100% recyclable",,"Alluminio, Polietilene",,EN-1176,6,,,,,Max,https://sketchfab.com/models/bd1f9f526df040e8905db3084fffaedd/embed,,,,,,"Zusammengestellt aus:

. 9x9 cm
- Polyethylendach der Rotationschimmel
- Popects in Polyethylen -Rotationsform
- Schieben, H cm 144, in Polyethylenrotationsform
- Bank
- Treppe mit Aluminiumstufen und Brüstungen in PE
- Polyethylen ist zu 100% recycelbar",da caricare,,,xm100alu
xm100,,344x254x344,144,>3,686x545,29,34,scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- 2 pianali cm 112x112 in massello sp. mm 33
- scala in legno a gradini antiscivolo h cm 144
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm  144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- kit bulloneria zincata per assemblaggio","COMPOSED OF:

- wooden posts 9x9 cm
- 2 solid wood platforms 112x112 cm: 33 mm thick
- wooden non-slip steps, h 144 cm
- rotationally- moulded polyethylene four-pitched roof
- rotationally- moulded polyethylene parapets
- rotationally- moulded polyethylene slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- kit with galvanized bolts for assembly",,"Legno trattato, Polietilene",,EN-1176,6,,,29/08/2024,,Max,https://sketchfab.com/models/d022bffbd19e46c28d42555ece9d1a5c/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- 2 Regale cm 112x112 aus Massivholz sp. mm 33
- Holztreppe mit rutschfesten Stufen h cm 144
- Dach mit vier Steigungen aus rotationsgeformtem Polyethylen
- Geländer aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Rutsche aus Polyethylen, 100 % recycelbar
- Bank
- verzinkter Schraubensatz für die Montage",AGGIORNATO,"COMPOSED OF:

- uprights in bilaminated wood section 9x9 cm + brackets on the ground
- 2 platforms 112x112 cm in solid wood thickness 33 mm
- wooden ladder with non-slip steps h 144 cm
- four-pitched roof in rotational-moulded polyethylene
- parapets in rotational-moulded polyethylene
- slide h 144 cm in single rotational-moulded polyethylene
- polyethylene is 100% recyclable
- bench

- galvanised bolt kit for assembly",,xm100
xm100r,,344x202x344,144,>3,686x496,"27,25",30,scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- due pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
-kit bulloneria zincata per assemblaggio","COMPOSED OF:
 
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene ramp: h 144 cm
- rotationally-moulded polyethylene four-pitched roof
- rotationally-moulded polyethylene parapets
- rotationally-moulded polyethylene slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- kit with galvanised bolts for assembly",,,,EN-1176,6,,,29/08/2024,,Max,https://sketchfab.com/models/bfacac4a6e2c4db1999a2870b0f985c0/embed,,,,,,"COMPOSED BY:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- zwei Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Rutsche aus Polyethylen, 100% recycelbar
- Bank
- verzinkter Schraubensatz für die Montage",AGGIORNATO,"COMPOSED OF:

- uprights in bi-laminated wood, section 9x9 cm + brackets on the ground
- two platforms 112x112 cm in solid wood, thickness 33 mm
- ramp h 144 cm in rotational-moulded polyethylene
- four-pitched roof in rotational-moulded polyethylene
- parapets in rotational-moulded polyethylene
- slide h 144 cm in single rotational-moulded polyethylene
- the polyethylene is 100% recyclable
- bench
- galvanised bolt kit for assembly",,xm100r
xm100raalu,,423x529x339,144,>3,891x746,"42,5","43,75",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in lega di alluminio EN A W - 6060 sez. cm 9x9
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio in tappi plastici
","COMPOSED OF:

 uprights in aluminium alloy EN A W - 6060 section 9x9 cm
- ramp h cm 144 in rotational molded polyethylene 
- four-pitch roof in rotational molded polyethylene
- parapets in rotational molded polyethylene
- slide h cm 144 in single rotational mold polyethylene
- polyethylene is 100% recyclable
- bench
- single seat swing with cage/towel/palm seat 
- galvanized hardware kit for assembly in plastic caps",,"Alluminio, Polietilene",,EN-1176,7,,,,,Max,https://sketchfab.com/models/986445c5a272416a9924ef32ebc2de51/embed,,,,,,,parziale,,,xm100raalu
xm100ra-p,,423x529x339,144,>3,891x746,"42,5","43,75",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:

- uprights in bilamellar wood sect. cm 9x9 + brackets on the ground
- floor boards cm 112x112 in solid wood thickness mm 33
- ramp h cm 144 in rotational molded polyethylene 
- four-pitch roof in rotational molded polyethylene
- parapets in rotational molded polyethylene
- slide h cm 144 in single rotational mold polyethylene
- polyethylene is 100% recyclable
- bench
- single seat swing with cage/towel/palm seat 
- galvanized hardware kit for assembly in plastic caps",,"Legno trattato, Polietilene",,EN-1176,7,,,,,Max,https://sketchfab.com/models/495ab4ca3cb34a019e6c0cabf7bb1087/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Vierfachdach aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Polyethylen ist zu 100 % recycelbar
- Sitzbank
- Einzelwippe mit Käfig/Handtuch/Palmensitz
- verzinkter Schraubensatz für die Montage in Kunststoffkappen",da caricare,,,xm100ra-p
xm100ra-g,,423x529x339,144,>3,891x746,"42,5","43,75",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:

- uprights in bilamellar wood sect. cm 9x9 + brackets on the ground
- floor boards cm 112x112 in solid wood thickness mm 33
- ramp h cm 144 in rotational molded polyethylene 
- four-pitch roof in rotational molded polyethylene
- parapets in rotational molded polyethylene
- slide h cm 144 in single rotational mold polyethylene
- polyethylene is 100% recyclable
- bench
- single seat swing with cage/towel/palm seat 
- galvanized hardware kit for assembly in plastic caps",,"Legno trattato, Polietilene",,EN-1176,7,,,,,Max,https://sketchfab.com/models/39a06ab650fd43778f25f4053e58b777/embed,,,,,,"KOMPONIERT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Polyethylen ist zu 100 % recycelbar
- Sitzbank
- Einzelwippe mit Käfig/Handtuch/Palmensitz
- verzinkter Schraubensatz für die Montage in Kunststoffkappen",da caricare,,,xm100ra-g
xm100ra,,423x529x339,144,>3,891x746,"42,5","43,75",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:

- uprights in bilamellar wood sect. cm 9x9 + brackets on the ground
- floor boards cm 112x112 in solid wood thickness mm 33
- ramp h cm 144 in rotational molded polyethylene 
- four-pitch roof in rotational molded polyethylene
- parapets in rotational molded polyethylene
- slide h cm 144 in single rotational mold polyethylene
- polyethylene is 100% recyclable
- bench
- single seat swing with cage/towel/palm seat 
- galvanized hardware kit for assembly in plastic caps",,"Legno trattato, Polietilene",,EN-1176,7,,,29/08/2024,,Max,https://sketchfab.com/models/aad6aa49aa4b4f4a8e5f2cead7f01abd/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Polyethylen ist zu 100 % recycelbar
- Sitzbank
- Einzelwippe mit Käfig/Handtuch/Palmensitz
- verzinkter Schraubensatz für die Montage in Kunststoffkappen",AGGIORNATO,"COMPOSED OF:

- uprights in bi-laminated wood section 9x9 cm + ground brackets
- platforms 112x112 cm in solid wood thickness 33 mm
- ramp h 144 cm in rotational-moulded polyethylene

- four-pitched roof in rotational-moulded polyethylene
- parapets in rotational-moulded polyethylene
- slide h 144 cm in single rotational-moulded polyethylene
- polyethylene is 100% recyclable
- bench

- single-seater swing with cage/tablet/palm seat

- galvanised bolt kit for assembly in plastic caps",,xm100ra
xm100rap-p,,588x529x343,144-198,>3,973x746,"52,75","58,5",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- palestrina con sartia / fune / spalliera a pioli
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio
 
Altalena disponibile con i seguenti seggiolini:
- Seggiolino a gabbia
- Seggiolino a palmetta
- Seggiolino tavoletta","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground brackets
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene ramp: h 144 cm
- rotationally-moulded polyethylene four-pitched roof
- rotationally-moulded polyethylene parapets
- rotationally-moulded polyethylene slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- gym with climbing net/rope/ladder
- single-seater swing available with seats: cage/plank/palm 
- kit with galvanised bolts for assembly 
 
Swing available with the following seats:
- Cage seat
- Palm seat
- Plank seat",,"Legno trattato, Polietilene",,EN-1176,10,,,,,Max,https://sketchfab.com/models/de73586036b5457db30b1e7192762e2b/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Polyethylen ist zu 100 % recycelbar
- Bank
- Turnhalle mit Takelage / Seil / Sprossenlehne
- einsitzige Wippe mit Korb/Seil/Bohlen-Sitz
- verzinkter Schraubensatz für die Montage

 Swing erhältlich mit folgenden Sitzen
- Käfigsitz
- Palmensitz
- Tablettensitz",da caricare,,,xm100rap-p
xm100rap-g,,588x529x343,144-198,>3,973x746,"52,75","58,5",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- palestrina con sartia / fune / spalliera a pioli
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio
 
Altalena disponibile con i seguenti seggiolini:
- Seggiolino a gabbia
- Seggiolino a palmetta
- Seggiolino tavoletta","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground brackets
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene ramp: h 144 cm
- rotationally-moulded polyethylene four-pitched roof
- rotationally-moulded polyethylene parapets
- rotationally-moulded polyethylene slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- gym with climbing net/rope/ladder
- single-seater swing available with seats: cage/plank/palm 
- kit with galvanised bolts for assembly 
 
Swing available with the following seats:
- Cage seat
- Palm seat
- Plank seat",,"Legno trattato, Polietilene",,EN-1176,10,,,,,Max,https://sketchfab.com/models/cb28edc3d93b4dabaa1b545648613a29/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Vierfachdach aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Polyethylen ist zu 100 % recycelbar
- Bank
- Turnhalle mit Takelage / Seil / Sprossenlehne
- einsitzige Wippe mit Korb/Seil/Bohlen-Sitz
- verzinkter Schraubensatz für die Montage

 Swing erhältlich mit folgenden Sitzen
- Käfigsitz
- Palmensitz
- Tablettensitz",da caricare,,,xm100rap-g
xm100rap,,588x529x343,144-198,>3,973x746,"52,75","58,5",scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- palestrina con sartia / fune / spalliera a pioli
- altalena monoposto con seggiolino a gabbia/tavoletta/palmetta 
- kit bulloneria zincata per assemblaggio
 
Altalena disponibile con i seguenti seggiolini:
- Seggiolino a gabbia
- Seggiolino a palmetta
- Seggiolino tavoletta","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground brackets
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene ramp: h 144 cm
- rotationally-moulded polyethylene four-pitched roof
- rotationally-moulded polyethylene parapets
- rotationally-moulded polyethylene slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- gym with climbing net/rope/ladder
- single-seater swing available with seats: cage/plank/palm 
- kit with galvanised bolts for assembly 
 
Swing available with the following seats:
- Cage seat
- Palm seat
- Plank seat",,"Legno trattato, Polietilene",,EN-1176,10,,,29/08/2024,,Max,https://sketchfab.com/models/ade48d22b4bf4982b4e55e076bd9b94e/embed,,,,,,"Zusammengestellt aus:

- Bilamellare Holzhalterungen Abschnitt 9x9 cm + Bodenhalterungen
- Pflanzen 112x112 cm in fester sp. MM 33
- Rampe H 144 cm in Polyethylenrotationsform
- Raum vier in Polyethylen -Rotationsform
- Popects in Polyethylen -Rotationsform
- Schieben Sie H 144 cm in Polyethylen in einer einzelnen Rotationsform
- Polyethylen ist zu 100% recycelbar
- Bank
- Palestrina mit Sartia / Funes / Schinger in Pioli
- Single -Eater -Schwung mit Käfigsitz/Tablet/Palmetta
- verzinktes Buroneria -Kit für die Montage

Swing mit den folgenden Sitzen erhältlich:
- Seliers mit Käfig
- Palmetta -Sitz
- Tablet -Sitzplatz",AGGIORNATO,"COMPOSED OF:

- uprights in bilaminated wood section 9x9 cm + brackets on the ground
- platforms 112x112 cm in solid wood thickness 33 mm
- ramp h 144 cm in rotational-moulded polyethylene

- four-pitched roof in rotational-moulded polyethylene
- parapets in rotational-moulded polyethylene
- slide h 144 cm in single rotational-moulded polyethylene
- polyethylene is 100% recyclable
- bench

- play gym with shroud / rope / rung backrest
- single-seater swing with cage / tablet / palm seat

- galvanised bolt kit for assembly


Swing available with the following seats:
- Cage seat
- Palm seat
- Tablet seat
",,xm100rap
xm100rp,,202x592x339,144-198,>3,970x528,"44,25",45,scivolo/slide,"300x55,5x162",scivolo/slide,"32,4",,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale 
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo h cm 144 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- palestrina con sartia / fune / spalliera a pioli
- kit bulloneria zincata per assemblaggio","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground brackets
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene ramp: h 144 cm
- rotationally-moulded polyethylene four-pitched roof
- rotationally-moulded polyethylene parapets
- rotationally-moulded polyethylene slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- gym with climbing net/rope/ladder
- kit with galvanised bolts",,,,EN-1176,8,,,29/08/2024,,Max,https://sketchfab.com/models/6c89fb0292c44ddd95410863b831d04f/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rutsche h cm 144 aus rotationsgeformtem Polyethylen
- Rutsche aus 100% recyclebarem Polyethylen
- Bank
- Turnhalle mit Takelage/Seil/Sprossenlehne
- verzinkter Beschlagsatz für die Montage",AGGIORNATO,"COMPOSED OF:

- uprights in bi-laminated wood section 9x9 cm + brackets on the ground
- platforms 112x112 cm in solid wood thickness 33 mm
- ramp h 144 cm in rotational-moulded polyethylene

- four-pitched roof in rotational-moulded polyethylene
- parapets in rotational-moulded polyethylene
- slide h 144 cm in single rotational-moulded polyethylene
- polyethylene is 100% recyclable
- bench

- gym with shroud / rope / rung backrest
- galvanised bolt kit for assembly",,xm100rp
xm100rt,,475x130x344,144,>3,827x412,"31,75","31,75",scivolo/slide,300x91x210,scivolo/slide,"77,06",,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- 2 pianali cm 112x112 in massello sp. mm 33
- rampa h cm 144 in polietilene stampo rotazionale
- tetto quattro falde in polietilene stampo rotazionale
- parapetti in polietilene stampo rotazionale
- scivolo a tubo h cm 144 ad elementi in polietilene rotazionale
- il polietilene è riciclabile al 100%
- panchina 
- kit bulloneria per assemblaggio","COMPOSED OF:

- Glulam two-layer struts: cross section 9x9 cm + ground brackets
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene ramp: h 144 cm
- rotationally-moulded polyethylene four-pitched roof
- rotationally-moulded polyethylene parapets
- rotationally-moulded polyethylene tunnel slide: h 144 cm
- polyethylene is 100% recyclable
- bench
- kit with galvanised bolts for assembly",,,,EN-1176,8,,,29/08/2024,,Max,https://sketchfab.com/models/2227f58170fc4dffab6d87ad06d98d9a/embed,,,,,,"KOMPONIERT VON:

- Pfosten aus Bilamellenholz Sekt. cm 9x9 + Klammern zum Boden
- 2 Regale cm 112x112 aus Massivholz sp. mm 33
- Rampe h cm 144 aus rotationsgeformtem Polyethylen
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstungen aus rotationsgeformtem Polyethylen
- Rohrschlitten h cm 144 mit Elementen aus rotationsgeformtem Polyethylen
- Polyethylen ist zu 100 % recycelbar
- Bank
- Schraubensatz für die Montage",AGGIORNATO,"COMPOSED OF:

- uprights in bilaminated wood section cm 9x9 + brackets on the ground
- 2 platforms cm 112x112 in solid wood thickness mm 33
- ramp h cm 144 in rotational-moulded polyethylene
- four-pitched roof in rotational-moulded polyethylene
- parapets in rotational-moulded polyethylene
- tube slide h cm 144 with rotational-moulded polyethylene elements
- polyethylene is 100% recyclable
- bench

- assembly bolt kit",,xm100rt
xm104alu,,373x302x284,84,>3,588x708,"32,5","34,75",scivolo/slide,175x55.5x102,tetto/roof,"24,16",,"COMPOSTA DA:


- montanti in lega di alluminio EN A W - 6060 sez. cm 9x9
- tetto quattro falde in polietilene stampo rotazionale
- parapetto tubo oblò in polietilene con disco plexiglas
- pannello attività lavagna + tris + number in polietilene
- scivolo h cm 84 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- kit bulloneria zincata per assemblaggio","COMPOSED OF:
 
- uprights in aluminium alloy EN A W - 6060 section 9x9 cm
- rotationally-moulded polyethylene four-pitched roof
- polyethylene parapet with porthole and tube with Plexiglas disc
- blackboard activity panel + noughts and crosses + NUMBER made from polyethylene
- rotationally-moulded polyethylene slide: h 84 cm
- polyethylene is 100% recyclable
- kit with galvanised bolts for assembly and plastic plugs",,,,EN-1176,6,,,,,Max,https://sketchfab.com/models/8cabf01095624fed9c6bc0329dd281da/embed,,,,,,"COMPOSED BY:


- Pfosten aus Aluminiumlegierung EN A W - 6060 sect. 9x9 cm
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstung aus Bullaugenrohr aus Polyethylen mit Plexiglasscheibe
- Aktivitätstafel Tafel + Tic-Tac-Toe + Zahl aus Polyethylen
- 84 cm hohe Rutsche aus Polyethylen in einer einzigen Rotationsform
- Polyethylen ist zu 100 % recycelbar
- verzinkter Bausatz für die Montage",da caricare,,,xm104 alu
xm104,,373x302x284,84,>3,588x708,"32,5","34,75",scivolo/slide,175x55.5x102,tetto/roof,"24,16",,"COMPOSTA DA:


- montanti in legno bilamellare sez. cm 9x9 + staffe al suolo
- pianali cm 112x112 in massello sp.mm 33: h cm 23/42/62/84
- tetto quattro falde in polietilene stampo rotazionale
- parapetto tubo oblò in polietilene con disco plexiglas
- pannello attività lavagna + tris + number in polietilene
- scivolo h cm 84 in polietilene a stampo unico rotazionale
- il polietilene è riciclabile al 100%
- kit bulloneria zincata per assemblaggio","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground brackets
- 112x112 cm solid wood platforms: 33 mm thick
- rotationally-moulded polyethylene four-pitched roof
- polyethylene parapet with porthole and tube with Plexiglas disc
- blackboard activity panel + noughts and crosses + NUMBER made from polyethylene
- rotationally-moulded polyethylene slide: h 84 cm
- polyethylene is 100% recyclable
- kit with galvanised bolts for assembly and plastic plugs",,,,EN-1176,6,,,29/08/2024,,Max,https://sketchfab.com/models/8fdccd70f38747c3af0600e19d10bc94/embed,,,,,,"COMPOSED BY:


- Pfosten in Bilamellar Holz Sekt. cm 9x9 + Klammern auf den Boden
- Regale cm 112x112 in Massivholz sp. mm 33: h cm 23/42/62/84
- Dach mit vier Schrägen aus rotationsgeformtem Polyethylen
- Brüstung aus Bullaugenrohr aus Polyethylen mit Plexiglasscheibe
- Activity Board + Tic-Tac-Toe + Nummer aus Polyethylen
- Rutsche h cm 84 aus Polyethylen mit einfacher Rotationsform
- Polyethylen ist zu 100 % recycelbar
- verzinkter Beschlagsatz für die Montage",AGGIORNATO,"COMPOSED OF:

- uprights in bilaminated wood section cm 9x9 + brackets on the ground
- platforms cm 112x112 in solid wood thickness mm 33: h cm 23/42/62/84
- roof four slopes in rotational-moulded polyethylene
- parapet tube porthole in polyethylene with plexiglass disk
- activity panel blackboard + tic-tac-toe + number in polyethylene
- slide h cm 84 in single rotational-moulded polyethylene
- polyethylene is 100% recyclable
- kit of galvanized bolts for assembly",,xm104
